role,path,partner,valid,error,shape,canonical_shape,dtype,values,min,max,mean,std,p0,p0_1,p1,p5,p25,p50,p75,p95,p99,p99_9,p100,outside_0_1,nan_count,inf_count,sha256_canonical
train_noisy,train (1)/train/NoisyLR/001994.npy,train (1)/train/GT/001994.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.028185583651065826,1.5276904106140137,0.3328613443333239,0.18720943922192465,-0.028185583651065826,-0.008957570543512702,0.016435805819928647,0.09592728205025197,0.1908881552517414,0.29385048151016235,0.45139506459236145,0.6815713673830028,0.8619719827175141,1.0812257689237676,1.5276904106140137,89,0,0,dec3e3938f07681ae78a39658940e73fb3b23b252c16ff6f949a00189010b075
train_noisy,train (1)/train/NoisyLR/001995.npy,train (1)/train/GT/001995.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.04364755377173424,1.4791150093078613,0.3653387167647,0.20832832137166923,-0.04364755377173424,0.00179308608593419,0.059610609523952016,0.11281329020857811,0.20616066083312035,0.3220584839582443,0.4852888882160187,0.7660549312829963,0.997264574766159,1.2534067840576237,1.4791150093078613,170,0,0,6abb5228d31a19cde08c21909d4c3054987bedb74e0344d52a0d41121cb5a468
train_noisy,train (1)/train/NoisyLR/001996.npy,train (1)/train/GT/001996.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.00538214948028326,1.4123551845550537,0.4284241318685176,0.2728915337408049,-0.00538214948028326,0.014261563104577362,0.037271517477929596,0.05998065005987883,0.17724355310201645,0.3979002982378006,0.6519963294267654,0.884814891219139,1.0213631188869476,1.172856255650539,1.4123551845550537,211,0,0,89907b389faebe61eb012142a27b48d955c235d7deab30b7f38af8b24105a87d
train_noisy,train (1)/train/NoisyLR/001997.npy,train (1)/train/GT/001997.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.018394751474261284,1.3897992372512817,0.2830042662633332,0.16552382795310266,0.018394751474261284,0.03764046415314078,0.06311777278780938,0.10435634814202785,0.19966057687997818,0.24562087655067444,0.30142687261104584,0.686095285415649,0.9280940675735475,1.1108726423978819,1.3897992372512817,77,0,0,f874428dbbfc76e33d8b38af1530326a5e2946a0454f6fbb3e424e68597e4e2f
train_noisy,train (1)/train/NoisyLR/001998.npy,train (1)/train/GT/001998.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.009964164346456528,1.2241334915161133,0.2614257945946292,0.1836222391378342,0.009964164346456528,0.027297990961000322,0.04513639517128468,0.06448964178562164,0.14632336795330048,0.2243829220533371,0.29674943536520004,0.6884506344795221,0.9257040625810623,1.074724764585498,1.2241334915161133,63,0,0,aefe790b16efb16fd1edd6f600c68d462fcf7cf54a94a77d81b12be53489ca50
train_noisy,train (1)/train/NoisyLR/001999.npy,train (1)/train/GT/001999.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.002398483920842409,1.2291818857192993,0.2759374179624672,0.17349654449267327,0.002398483920842409,0.029397442588582633,0.05055075671523809,0.07810353301465513,0.17946168035268784,0.24165105819702148,0.3093588352203369,0.6865902185440063,0.919905014038086,1.1027203272581205,1.2291818857192993,62,0,0,2875786032614c70ccd907b5c18f10eb63486514278864b2278037f536b0ca70
train_noisy,train (1)/train/NoisyLR/002000.npy,train (1)/train/GT/002000.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.005844340194016695,1.3544707298278809,0.4042271312925152,0.24723295676180368,0.005844340194016695,0.04677748591080308,0.06899171814322472,0.09057912565767764,0.15979060530662537,0.39534473419189453,0.5992735922336578,0.8195694416761395,0.9798508268594742,1.1727148504257559,1.3544707298278809,121,0,0,e7bfc23d3de368ebe5e9fde790bf3f3c8a6a5950fc3954c00eca674a8f2aa5be
train_noisy,train (1)/train/NoisyLR/002001.npy,train (1)/train/GT/002001.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.004347741138190031,1.2508974075317383,0.49831264926771723,0.2183949447150201,0.004347741138190031,0.0460884821228683,0.07488364674150944,0.13384617269039153,0.3240736201405525,0.5204522609710693,0.6598779708147049,0.8346330255270002,0.9581079733371735,1.1297105640172973,1.2508974075317383,94,0,0,96e44ed9dcf97c8e6777e07beb55c838c7e845b4e6b685bb0725720edc528171
train_noisy,train (1)/train/NoisyLR/002002.npy,train (1)/train/GT/002002.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.01685776188969612,1.6745343208312988,0.4715504513530959,0.21288547443112177,-0.01685776188969612,0.03662788815423846,0.07237464308738709,0.12754094004631042,0.3075018599629402,0.48332221806049347,0.6163464188575745,0.8119230121374127,0.9852500832080844,1.1979896378517225,1.6745343208312988,150,0,0,5511448cd96a56566cdf5b8b5ae9414a39ab199e98df2e2dacf467c5cadb2cd2
train_noisy,train (1)/train/NoisyLR/002003.npy,train (1)/train/GT/002003.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.005067742895334959,1.3820027112960815,0.45430075193675634,0.2073570264045097,-0.005067742895334959,0.04105145151540637,0.06919069923460484,0.12187009900808335,0.28700122237205505,0.4682963341474533,0.6024438291788101,0.7828968584537505,0.9313616001605988,1.1174957947731163,1.3820027112960815,77,0,0,0e707ed9f07914988718255f7377633cb491e7bf612da86dd55bf218a398ae4d
train_noisy,train (1)/train/NoisyLR/002004.npy,train (1)/train/GT/002004.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0037052633706480265,1.2941198348999023,0.3452298326738088,0.21064823573161695,0.0037052633706480265,0.030109832737594842,0.05888908259570599,0.10223247855901718,0.18342743068933487,0.2847496122121811,0.4635403901338577,0.7736048787832258,0.9578581571578979,1.1268290507793426,1.2941198348999023,106,0,0,4d513889c5502b4e1fd03583a340ab2ff5fea0e5bc605418f7a1ba4a8b0a7d27
train_noisy,train (1)/train/NoisyLR/002005.npy,train (1)/train/GT/002005.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.052072543650865555,0.9857619404792786,0.11461519826771227,0.11396508501869018,-0.052072543650865555,-0.025023022517561916,-0.006518967947922647,0.0048251252155751,0.03425190784037113,0.07927852869033813,0.15807048231363297,0.34965918064117424,0.5236858099699021,0.7232150763273263,0.9857619404792786,474,0,0,c8bf159eaae195cdf887e3116ae7dc4ef81f50247d4f8ae55d76100b040d0fe8
train_noisy,train (1)/train/NoisyLR/002006.npy,train (1)/train/GT/002006.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.04705750197172165,1.0909823179244995,0.12922195811273274,0.12100658891019117,-0.04705750197172165,-0.020391014233231544,-0.0016507060639560217,0.0073426517425105,0.041503082029521465,0.09381555765867233,0.1820530816912651,0.37200297415256467,0.548651775121689,0.8090649640560348,1.0909823179244995,233,0,0,09af02f851de120884fb3189e461f5a4de16d8996e4a03f2412a4eefe9a21277
train_noisy,train (1)/train/NoisyLR/002007.npy,train (1)/train/GT/002007.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.03742387145757675,1.278268814086914,0.11467617431915388,0.11406547522586372,-0.03742387145757675,-0.01802350875362754,-0.0032720141159370535,0.005465157283470035,0.03411061316728592,0.07981929183006287,0.15737329795956612,0.34570373892784106,0.5234159719944,0.7768581963181715,1.278268814086914,314,0,0,4b5a7f57ba88fd0d8a737b036204c3c24e03eaacb7cb1f616fea4b0c74c57433
train_noisy,train (1)/train/NoisyLR/002008.npy,train (1)/train/GT/002008.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.00821315310895443,1.5804792642593384,0.6462658973988482,0.2165356410715742,-0.00821315310895443,0.07138922673463821,0.11693701021373272,0.24474039152264596,0.5196730196475983,0.6598076522350311,0.7887683510780334,0.9839119672775267,1.1322488141059877,1.284024320721627,1.5804792642593384,700,0,0,290966e5967d0ad7fd16f633ea52822cf6dc2bf4ef21db21f70303fb8587e155
train_noisy,train (1)/train/NoisyLR/002009.npy,train (1)/train/GT/002009.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.07826077193021774,1.7801077365875244,0.6765559376240162,0.23429689826036348,0.07826077193021774,0.11349491260945797,0.1900075337290764,0.31490884572267536,0.4978014975786209,0.6710069477558136,0.8398606032133102,1.0688560783863066,1.2284364545345308,1.449638594150553,1.7801077365875244,1429,0,0,5ed4b60f3639af5fdbc69d3569fa38978746a02937b1ebea688e221b971bfb5c
train_noisy,train (1)/train/NoisyLR/002010.npy,train (1)/train/GT/002010.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.011242046020925045,1.392669439315796,0.607002901370663,0.2634407975321527,-0.011242046020925045,0.06142308925464749,0.1098510142415762,0.18415332809090615,0.3683394193649292,0.6513091921806335,0.8051234185695648,1.0013238430023188,1.1373465311527253,1.2760732407569904,1.392669439315796,832,0,0,cb18a13f2ccec06f07ad3deeaf10452c0b0cff03365396c045cc3f965736b0b0
train_noisy,train (1)/train/NoisyLR/002011.npy,train (1)/train/GT/002011.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.012282096780836582,1.436410903930664,0.603621630430041,0.2561528470487354,-0.012282096780836582,0.04050291458889842,0.09726617529988289,0.1677151046693325,0.41735439747571945,0.6263768076896667,0.7832243591547012,1.0083073198795318,1.1685215187072755,1.3407230908870698,1.436410903930664,877,0,0,e5ff2c702d2da755a3ea3273c08bdf6b0a51e0ccc643669884f3af1f91f8c4e2
train_noisy,train (1)/train/NoisyLR/002012.npy,train (1)/train/GT/002012.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.004688960500061512,1.2646359205245972,0.4396597478031907,0.2063614324110323,-0.004688960500061512,0.022049130067229267,0.07076776646077633,0.13287557885050774,0.2762940675020218,0.4214612990617752,0.5889067500829697,0.7984230011701582,0.928343511223793,1.0800115216970647,1.2646359205245972,49,0,0,9d0e358a446df8e6d7e0288680a467890120d17c583355387b4814e70ae5a0c3
train_noisy,train (1)/train/NoisyLR/002013.npy,train (1)/train/GT/002013.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.0013012938434258103,1.1417127847671509,0.3675429004065265,0.22682909815973454,-0.0013012938434258103,0.012996159983798862,0.02404787972569466,0.03699551466852427,0.16890379413962364,0.3693282753229141,0.5357272773981094,0.7447933465242386,0.8717558521032334,1.0322084662914277,1.1417127847671509,27,0,0,bfcdc2944d08eb0d76f5da2c89eee8ea619801514c6d25a2143f508210d7aa82
train_noisy,train (1)/train/NoisyLR/002014.npy,train (1)/train/GT/002014.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0028066872619092464,1.1839303970336914,0.3111091162038804,0.22074722705518685,0.0028066872619092464,0.015622463801875711,0.023435115776956082,0.03602298479527235,0.10072248987853527,0.29407280683517456,0.46796806156635284,0.7069996893405913,0.8512322825193406,1.0211649323701864,1.1839303970336914,22,0,0,0d45bdd89cc38f1ca14265ce61516e97b098a4bee6eeaffb899bdba51d9913a7
train_noisy,train (1)/train/NoisyLR/002015.npy,train (1)/train/GT/002015.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.007453103084117174,1.2977800369262695,0.2948795189232447,0.20746419917228087,-0.007453103084117174,0.006146914750337601,0.020024632941931488,0.03657086845487356,0.09943521022796631,0.2786651998758316,0.43945586681365967,0.6666650384664535,0.8129746359586716,1.0260121057033624,1.2977800369262695,26,0,0,a9351208d16ae073ef745d82fdfff9da5c83aad9c3133ae4c9b571eca4c7f6af
train_noisy,train (1)/train/NoisyLR/002016.npy,train (1)/train/GT/002016.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.00022940158669371158,1.515563726425171,0.486771428748189,0.20759061274565685,0.00022940158669371158,0.03749794794991612,0.1520242139697075,0.24881061539053917,0.35216575860977173,0.4314533621072769,0.557226300239563,0.9334651857614509,1.1149037957191468,1.3102910604477054,1.515563726425171,495,0,0,769777ddf23f71e871bec67139d7f597a2001afeba14ff9d87fa71ffd5f647c0
train_noisy,train (1)/train/NoisyLR/002017.npy,train (1)/train/GT/002017.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.004170279949903488,1.308555245399475,0.45295402706923316,0.19984726490761742,-0.004170279949903488,0.021231846982613205,0.06064453247934581,0.12658566609025004,0.3148390054702759,0.4466582238674164,0.5918000787496567,0.7859648913145063,0.9249355834722519,1.1014413769245186,1.308555245399475,73,0,0,3ee522d737eece200b4124a4d274902810a92ebca00e79adc84ad610d7e81678
train_noisy,train (1)/train/NoisyLR/002018.npy,train (1)/train/GT/002018.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.013517585583031178,1.415915846824646,0.4553139467230265,0.20308673625162876,-0.013517585583031178,0.024229764621704817,0.0584276007860899,0.12490771859884263,0.3116053268313408,0.4467708170413971,0.596232533454895,0.7971595704555509,0.9393129599094392,1.1529551632404387,1.415915846824646,82,0,0,111d47b8175b2646fcab5dcc19728e538bcc919559aeff978f333cd02b4f24f7
train_noisy,train (1)/train/NoisyLR/002019.npy,train (1)/train/GT/002019.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.0014903061091899872,1.2283251285552979,0.46223325318118214,0.2025039343754349,-0.0014903061091899872,0.026814381251111626,0.059070649147033694,0.12518637627363205,0.32169878482818604,0.45861807465553284,0.6071882843971252,0.7966668277978896,0.9241972446441651,1.057442493081099,1.2283251285552979,61,0,0,09d045e230d76ef769057177beb683374ebfb57c02908ef07e376cabefc32faf
train_noisy,train (1)/train/NoisyLR/002020.npy,train (1)/train/GT/002020.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.009262340143322945,1.5995501279830933,0.2991562809120296,0.18989655836206285,0.009262340143322945,0.034682398475706575,0.06369800597429276,0.09740442074835301,0.1789119951426983,0.24168208241462708,0.34590957313776016,0.7187393128871912,0.9243748855590821,1.1586506978273636,1.5995501279830933,90,0,0,18b74d9c9e50a128c83f0d1d75a416893788b1f2d65d26efc6eb2c4f1ee73081
train_noisy,train (1)/train/NoisyLR/002021.npy,train (1)/train/GT/002021.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.011342529207468033,1.4464110136032104,0.5913903558142692,0.20254472289151593,0.011342529207468033,0.036598446119576696,0.09978335469961166,0.22915122509002686,0.4690026342868805,0.5995157659053802,0.7226039171218872,0.9113727837800979,1.0617080891132356,1.2650737996101407,1.4464110136032104,337,0,0,ef9e9cd523290d2627874d577e19ef992bb9747325ec3acae749b47812686729
train_noisy,train (1)/train/NoisyLR/002022.npy,train (1)/train/GT/002022.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0033408591989427805,1.5037847757339478,0.6032879762120871,0.18682880742502697,0.0033408591989427805,0.02622794534265995,0.11977111518383027,0.26024746894836426,0.4962285980582237,0.6100154221057892,0.722800001502037,0.8973679542541504,1.0294134461879731,1.2023167415857428,1.5037847757339478,238,0,0,7016a5d19223d97152ee2c36449961bfe7bcf3a9a768abc826a3e7c19ac2338a
train_noisy,train (1)/train/NoisyLR/002023.npy,train (1)/train/GT/002023.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.003299038391560316,1.4126803874969482,0.5736747133708207,0.19551335216422366,0.003299038391560316,0.03719296736270189,0.10898891165852546,0.24220532700419425,0.44511980563402176,0.5825236141681671,0.7045592963695526,0.8824793338775634,1.0259976470470429,1.22915133547783,1.4126803874969482,226,0,0,59fd63e4bc0592ea6d0a0f54374701fa48c9b3f61fb23fb689beaeb2aa66ef19
train_noisy,train (1)/train/NoisyLR/002024.npy,train (1)/train/GT/002024.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.06474415957927704,1.3514610528945923,0.47326512232744844,0.28973094902878704,-0.06474415957927704,-0.020559355141595008,0.02755883296951652,0.07643993385136127,0.2058682218194008,0.45502158999443054,0.7166637182235718,0.9402986049652099,1.0878156900405884,1.2547367757558823,1.3514610528945923,511,0,0,3880b415aa7468872abaa07217ec56e0d42f241416215e7c6e6224b2cefa3368
train_noisy,train (1)/train/NoisyLR/002025.npy,train (1)/train/GT/002025.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.010150695219635963,1.3733117580413818,0.5381765459081294,0.13348064380734956,-0.010150695219635963,0.09763770706951617,0.23101071238517762,0.32724347412586213,0.4524785503745079,0.5336875319480896,0.6180253773927689,0.7622881352901458,0.895021420121193,1.0417725661993156,1.3733117580413818,49,0,0,80dca106869d5187530b8cc6087c6426083a9137fad5cc2d906f1fb35cdb2438
train_noisy,train (1)/train/NoisyLR/002026.npy,train (1)/train/GT/002026.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.011372433044016361,1.180143117904663,0.5174017250427028,0.1386143237322932,-0.011372433044016361,0.09926395300775766,0.20608323723077773,0.2950504899024963,0.4251972734928131,0.5154115259647369,0.6032147258520126,0.749351659417152,0.8769666570425034,1.0512904565334373,1.180143117904663,31,0,0,364c55ec0c407e93f5e998f222b48c5f01ac17c799dd359929541790e1b2f6fd
train_noisy,train (1)/train/NoisyLR/002027.npy,train (1)/train/GT/002027.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.01129980105906725,1.3534499406814575,0.562260253448251,0.1600897621860027,-0.01129980105906725,0.05959221900627017,0.21575515925884248,0.31301548779010774,0.4554724097251892,0.5554081797599792,0.6582289934158325,0.837790903449058,0.9880480527877807,1.1932905560731921,1.3534499406814575,143,0,0,a411544ed554ddf2ce25f0eba220e379484954a18e4f74a48fc83e1ef4b478ba
train_noisy,train (1)/train/NoisyLR/002028.npy,train (1)/train/GT/002028.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.023191751912236214,1.2611894607543945,0.384856485894403,0.19102921238681317,-0.023191751912236214,0.023619090868160126,0.0741581042855978,0.12845638617873192,0.23025938123464584,0.3528789132833481,0.5214287787675858,0.7298973441123963,0.8597503715753555,1.017234770774854,1.2611894607543945,25,0,0,b3b0268edb6ccd4cd8cf5538c3dcb039323025c2dd9f1ae7d0d37874e25acdca
train_noisy,train (1)/train/NoisyLR/002029.npy,train (1)/train/GT/002029.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.04657973349094391,1.4858450889587402,0.6900118526959886,0.1862756490736056,0.04657973349094391,0.15002966244518756,0.2556957259774208,0.36711667478084564,0.5681137591600418,0.6938013136386871,0.8139625787734985,0.9941043108701704,1.1230941772460938,1.2852380862236095,1.4858450889587402,776,0,0,b290eff579a96e44e489134596ec5ce9db2f876d0a62a680d279fa3fc4c28489
train_noisy,train (1)/train/NoisyLR/002030.npy,train (1)/train/GT/002030.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.012643379159271717,1.5490071773529053,0.7101369816165857,0.16084395733709303,-0.012643379159271717,0.20760083132982254,0.3365776944160461,0.4368679165840149,0.6045884341001511,0.7123300135135651,0.8166517168283463,0.9712804943323136,1.0840714120864867,1.2280833548307584,1.5490071773529053,569,0,0,9e762e0b634805bffa508ba91af9e13cad4663f80b68e72686222cdd7cd65839
train_noisy,train (1)/train/NoisyLR/002031.npy,train (1)/train/GT/002031.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.03866798058152199,1.4139546155929565,0.7510498819663098,0.1598469522999439,0.03866798058152199,0.2489394477456808,0.3893194162845612,0.4889898642897606,0.6457825899124146,0.7513189315795898,0.8556175529956818,1.0131115078926085,1.141268811225891,1.2850958820581448,1.4139546155929565,969,0,0,c6097ae38fe8d802cea3ee9822479c406d8665720d9305745f5ffdced86737f0
train_noisy,train (1)/train/NoisyLR/002032.npy,train (1)/train/GT/002032.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.027775127440690994,1.3073670864105225,0.39333185376795576,0.21698996870047363,-0.027775127440690994,0.018515333525836467,0.06666038595139981,0.09214382693171501,0.2231258675456047,0.37417586147785187,0.5339029282331467,0.785530987381935,0.9655561572313309,1.124897513151177,1.3073670864105225,113,0,0,c6359ab9c6b808dd9eb2fdb04958044a76d59c766d9bf5c6ea99683cfece2ded
train_noisy,train (1)/train/NoisyLR/002033.npy,train (1)/train/GT/002033.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.013868698850274086,1.315111756324768,0.21619770718379883,0.13245050523875557,-0.013868698850274086,0.020625671004876493,0.06493442341685295,0.08279255777597427,0.12523609772324562,0.18324245512485504,0.262692853808403,0.48074484765529607,0.7137796980142594,0.9510123416781475,1.315111756324768,15,0,0,2fac7fc573a9975aa9bd0d6d546f40a7e5d275369bedd8668d7c6cd9accbdadf
train_noisy,train (1)/train/NoisyLR/002034.npy,train (1)/train/GT/002034.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.015605981461703777,1.2946687936782837,0.21399546992968865,0.1330705279877662,-0.015605981461703777,0.020244238175451755,0.059070186838507656,0.07831881530582906,0.1204739585518837,0.181499645113945,0.2649409845471382,0.4701088488101958,0.7114430791139603,1.011302370905877,1.2946687936782837,25,0,0,fcae4e4ae01327d9af6542fab5ddc5d3fa3dc8bee3353877b82c5802b515dae7
train_noisy,train (1)/train/NoisyLR/002035.npy,train (1)/train/GT/002035.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.018589260056614876,1.2125662565231323,0.22131350330110777,0.1338652789570136,-0.018589260056614876,0.029362275136634707,0.0637707383185625,0.08212664052844047,0.12457356601953506,0.19063280522823334,0.27476266771554947,0.4772065341472625,0.7320808231830598,0.9272725341916106,1.2125662565231323,9,0,0,66e989c1a97e4a29adc71d159b649c43ea816361e8059efcf7fd6c10231ef127
train_noisy,train (1)/train/NoisyLR/002036.npy,train (1)/train/GT/002036.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0029868404380977154,1.6202034950256348,0.5285439395220521,0.3155750283752204,0.0029868404380977154,0.015361960280686617,0.03393079321831465,0.07909991741180421,0.2668680176138878,0.4688669592142105,0.8088128864765167,1.0516380071640012,1.1917623376846314,1.3289410420656464,1.6202034950256348,1337,0,0,7693f6409bcd593ace068aca1ae450f3e89a7365901448af6b7e1d9d17e31ddc
train_noisy,train (1)/train/NoisyLR/002037.npy,train (1)/train/GT/002037.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.014027880504727364,1.4010887145996094,0.480553523216372,0.21312496826425656,0.014027880504727364,0.05738662481307983,0.12576479569077492,0.18626745715737342,0.3052382096648216,0.4604378938674927,0.61930713057518,0.8683777660131451,1.0232379734516144,1.2064560800790787,1.4010887145996094,203,0,0,c6713429ef9470432700ecd40a96e8d46b2ea6a92294987c2c811946657431a4
train_noisy,train (1)/train/NoisyLR/002038.npy,train (1)/train/GT/002038.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.00773471686989069,1.748573899269104,0.5652108213325961,0.26724917271684295,-0.00773471686989069,0.011898744758218525,0.08686410002410412,0.15763663575053216,0.35132404416799545,0.5565536022186279,0.7643391340970993,1.0056347727775568,1.1754944229125976,1.3955575256347703,1.748573899269104,853,0,0,5ac6aebd3e691cb60ae9869b9b873c1a727ef171dd5baff41f3d8f1d1cc00bce
train_noisy,train (1)/train/NoisyLR/002039.npy,train (1)/train/GT/002039.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.010189516469836235,1.5761289596557617,0.4687750793094576,0.23448159703778,-0.010189516469836235,0.029049606898799537,0.08973067410290242,0.1445198178291321,0.27590637654066086,0.4436390548944473,0.6231926530599594,0.8950717806816101,1.0714831018447877,1.2530142780542393,1.5761289596557617,335,0,0,7bb7400d03a8f0fc45b3ec3e1b21decf05993647bf20ebf94e532930a7e58bba
train_noisy,train (1)/train/NoisyLR/002040.npy,train (1)/train/GT/002040.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.08199682086706161,1.7855560779571533,0.6400742521985663,0.288147034468672,-0.08199682086706161,0.044995924573391674,0.11280724078416825,0.22242341339588165,0.4268888533115387,0.5937922596931458,0.8446803539991379,1.1535477399826046,1.3409618031978607,1.56773348236084,1.7855560779571533,2168,0,0,e4d1971287c9d279ca39748913d1688695e5bf974f12b58997b129a80d9fe2ca
train_noisy,train (1)/train/NoisyLR/002041.npy,train (1)/train/GT/002041.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.03011332079768181,1.6831508874893188,0.7514609633706186,0.24443368815374106,-0.03011332079768181,0.06645783689618111,0.2293897496163845,0.36766577512025833,0.5706820040941238,0.7498151659965515,0.9217996746301651,1.158980125188827,1.32276358127594,1.5107335773706612,1.6831508874893188,2653,0,0,83383be2cf5291e7776ea8ea259068a91c44cf61c1adef55004847b9d52948ae
train_noisy,train (1)/train/NoisyLR/002042.npy,train (1)/train/GT/002042.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.019477855414152145,1.5877060890197754,0.7691581698975298,0.22890748340106898,-0.019477855414152145,0.08403238841146231,0.256991465985775,0.40012060105800634,0.6008739173412323,0.7726080417633057,0.935756042599678,1.1362298429012292,1.2655824184417725,1.4093962633609822,1.5877060890197754,2709,0,0,99428239aa6f69f8408cd2652dec9a8dd586a846adc5266adbdb50143341228d
train_noisy,train (1)/train/NoisyLR/002043.npy,train (1)/train/GT/002043.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.029133528470993042,1.7212854623794556,0.7506429129974634,0.23922579026158153,-0.029133528470993042,0.07616700989007949,0.22587784379720688,0.370401406288147,0.5755764693021774,0.7483959496021271,0.9208004325628281,1.1446406304836272,1.288946706056595,1.4842168908119282,1.7212854623794556,2595,0,0,7c68a67a8a1d3b972f266459ef85562a20ba71ec86df7c6dd0aee1c0ddfaa481
train_noisy,train (1)/train/NoisyLR/002044.npy,train (1)/train/GT/002044.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.013807140290737152,1.445284128189087,0.6132295282370706,0.25855048017334126,0.013807140290737152,0.047357711195945736,0.1356798242032528,0.21307891830801964,0.38040337711572647,0.6427884697914124,0.8222369998693466,1.00550137758255,1.124844537973404,1.2698541451692629,1.445284128189087,878,0,0,035c3fbb5d23d476f3cf96975dc0a13681d78551fa81287f5b65eb333c86b351
train_noisy,train (1)/train/NoisyLR/002045.npy,train (1)/train/GT/002045.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.01295922789722681,1.3443677425384521,0.5368709169664498,0.18534628571611142,0.01295922789722681,0.046575950976461174,0.14372123748064042,0.2537109822034836,0.4129147529602051,0.5045683085918427,0.6634698510169983,0.8655503869056701,1.0082769727706908,1.1611884875297585,1.3443677425384521,187,0,0,b7e0f830ee09fcfc7fbf8aec6ffe3691989a7f7502ba62bc70f2c9620faf91e6
train_noisy,train (1)/train/NoisyLR/002046.npy,train (1)/train/GT/002046.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.0014102256391197443,1.6347891092300415,0.5376922286748567,0.1903404766745899,-0.0014102256391197443,0.05607911152020097,0.1432747657597065,0.2545900672674179,0.4072389453649521,0.5085179507732391,0.6630810648202896,0.8758860439062117,1.0270258021354675,1.1745878328084989,1.6347891092300415,246,0,0,1406b9d6eca4aadad2139355c56c2161108d84190e2e78c7bdba8440b01bd9a4
train_noisy,train (1)/train/NoisyLR/002047.npy,train (1)/train/GT/002047.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.004409905057400465,1.5683341026306152,0.5270354733424369,0.1815374414300358,0.004409905057400465,0.08557776989787817,0.19826866045594216,0.2939509257674217,0.40412191301584244,0.4875091016292572,0.6216996312141418,0.8844759494066237,1.0594173419475554,1.2714966703653634,1.5683341026306152,313,0,0,fd0db11e70ad9fc4a33997314e87312a08d996626f9f47ee37d4bbae52dd8338
train_noisy,train (1)/train/NoisyLR/002048.npy,train (1)/train/GT/002048.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.025716664269566536,1.2658909559249878,0.15389118142208358,0.17360671393033467,-0.025716664269566536,0.008861057116650044,0.023507230915129185,0.03114356026053429,0.04326440580189228,0.05871408060193062,0.2381981573998928,0.5112616240978237,0.6344018340110779,0.9976625069975935,1.2658909559249878,22,0,0,b7f5ebc4dd2df0a78f6b29ee1313e93b4db7cd23f38153e49404f146723e2ab2
